SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.13727439951791576,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,0,0,1,0
0,0,1,-1.2774445836787656,0,0,0,0,0,1,0.8670694241677506,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.15415851109648415,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-0.9924020376385531,0,0,0,1,0,1,0.9867188081797118,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,1,-1.4744025490663168,0,0,1,1,0,0,0,0,1,0,0
0,1,0,1.0843365120829946,1,1,1,0,0,1,0.9966895901807084,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4827115340671475,0,0,1,1,0,0,0,1,0,0,1
1,0,0,0.7178532386027215,1,0,0,0,0,1,1.0282637331838649,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,0,0,0,0,0,1,-0.6784017859867437,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.62591876415828,0,1,1,0,0,0,0.32532360211359457,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.5956921474426305,0,0,1,1,0,0,0.2937494591104381,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-0.2594354906780068,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.0738427650786138,0,0,0,1,0,1,-0.5587524019747828,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.5444780367182193,1,0,0,0,0,0,-0.48729513096763954,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.1960038562387048,1,0,0,0,1,1,-0.03860994092278629,1,0,0,1,0,0,0,0,1,0,1
1,1,1,1.4508197855632678,0,0,1,1,0,1,-0.39091090495800446,1,0,0,0,0,1,0,0,1,0,0
0,1,0,-1.2367242199587352,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.0331224013585834,0,0,0,0,0,1,-1.343120586053193,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.5851984004382496,0,0,0,0,0,1,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,1,0,1.5729808767233588,1,0,0,0,0,0,-1.3198554280508674,0,0,1,0,0,1,0,1,0,0,0
1,1,0,-0.7888002190384014,1,1,1,0,0,0,0.9651154471775519,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.1960038562387048,0,0,1,0,1,1,-0.9276713360116622,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.6137012404433893,1,0,1,1,0,1,1.2958130502106107,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1.369379058123207,0,0,1,1,0,1,-0.2662761299455452,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-0.3408762181180675,0,0,0,0,0,1,-1.461108173064988,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6867107709875744,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.9621754209229036,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,0,1,0,0,0,1,0
1,1,0,-0.4223169455581282,1,0,0,0,0,0,-1.3015756610490399,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.748079855318371,0,0,0,1,0,1,-0.46569176996548,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.1657772395230555,1,0,1,1,0,1,1.3174164112127704,0,1,0,0,1,0,0,1,0,0,1
1,1,0,0.3106496014024181,0,0,1,0,0,1,-0.8462432830035223,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.3920903288424788,0,1,1,1,0,0,-0.1698919039359101,1,0,0,1,0,0,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,0,1,1,1,0.6161380771426661,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.8295205827584317,1,0,0,0,1,1,0.4915033021302069,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.5729808767233588,1,0,0,0,0,0,-1.3397969920528607,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.2594354906780068,0,0,0,0,0,0,-1.5142856770703037,0,0,1,0,1,0,0,0,0,1,0
0,0,1,-1.0331224013585834,0,1,0,0,0,0,-1.1619847130350858,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-1.0738427650786138,0,0,0,0,0,0,-0.640180454982923,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1.0436161483629645,0,1,1,1,0,1,1.3855500882195813,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0.758573602322752,0,0,1,0,0,1,-1.153675728034255,1,0,0,1,0,0,0,1,0,0,0
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.0295237360840249,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.5851984004382496,0,1,0,0,0,1,1.0398963121850275,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,1,0,0,0,0,1,0.3436033691154218,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0.5956921474426305,1,1,1,0,1,0,0.3087056321119333,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6667692069855808,1,0,0,1,0,0,0,0,1,0,1
1,0,0,1.2064976032430856,1,0,1,1,1,1,1.5284646302338678,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-0.6666391278783103,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.0738427650786138,0,0,0,0,1,1,-0.5072366949696331,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.5444780367182193,0,0,0,1,1,1,-0.3244390249513595,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1.4915401492832983,0,1,0,1,0,1,-0.6916961619880726,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-0.8702409464784621,1,0,0,0,0,1,0.31867641411292996,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.2879383306831464,1,0,1,1,1,1,1.541759006235197,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.26992923768238775,0,1,0,1,1,1,1.327387193213767,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-0.7073594915983407,1,1,0,0,0,1,-0.3011738669490337,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.30015585439803716,0,0,0,0,0,0,-1.4677553610656522,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.0738427650786138,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.369379058123207,1,1,1,1,1,0,1.6963061272506461,0,1,0,0,1,0,1,0,0,0,0
0,0,0,1.1657772395230555,1,0,1,1,1,0,0.7939503561604415,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.43281069256250915,1,1,1,0,0,1,0.9883806051798778,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,0,0,0,0,0,0,-1.4843733310673135,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-0.38159658183809786,0,0,0,0,0,1,-1.0007904040189717,1,0,0,1,0,0,1,0,0,0,0
1,1,0,1.5729808767233588,0,0,1,1,0,1,-0.41417606296033027,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.06632741908223598,1,0,0,0,1,0,0.00792037508186511,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,1,0,0,1
0,1,0,0.35136996512244845,0,0,1,0,1,0,-0.9742016520163136,1,0,0,0,1,0,0,0,0,1,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.748079855318371,1,0,0,0,0,1,1.0249401391835322,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.35136996512244845,0,0,0,0,0,1,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-0.38159658183809786,1,1,0,0,0,0,0.5679459641378485,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1.5729808767233588,0,1,1,1,1,0,1.48027251722905,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.18407085709947407,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.3082228490497045,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-1.0738427650786138,0,0,0,0,0,1,0.16745288709781284,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.38159658183809786,0,0,0,0,0,1,-1.4876969250676457,0,0,1,0,1,0,0,1,0,0,0
1,1,0,-0.9109613101984924,1,0,0,0,0,0,0.6909189421501416,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.6137012404433893,0,1,1,1,1,1,1.5002140812310438,0,1,0,0,0,1,0,0,1,0,0
0,1,0,-1.0331224013585834,0,1,0,0,0,1,-0.4806479429669752,1,0,0,1,0,0,1,0,0,0,0
0,0,1,-1.0738427650786138,0,0,0,1,0,0,0.9883806051798778,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.9516816739185228,0,0,1,0,1,1,1.221032185203135,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,1,0,1,0,0,1,0.8105683261621028,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0.6364125111626608,0,0,1,0,0,0,-1.1586611190347533,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.5037576729981889,0,0,0,0,0,0,0.466576347127715,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.6666391278783103,1,0,0,0,0,1,0.684271754149477,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.4948268961305394,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.5109620830699715,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,0.4931650991303729,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5037576729981889,1,0,1,0,1,0,1.0648232671875193,0,1,0,1,0,0,0,0,0,1,0
0,1,0,-0.5037576729981889,0,0,0,0,0,0,-1.4660935640654862,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.5444780367182193,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-0.5444780367182193,1,1,0,0,0,1,0.85876043916692,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.4223169455581282,0,1,1,0,1,1,1.3240635992134344,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.10704778280226633,1,0,0,0,1,0,0.5081212721318681,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6518130339840859,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.26992923768238775,1,0,0,0,0,1,0.2787932861089434,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0.880734693482843,0,0,0,1,1,1,1.141265929195161,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,0,0,1,1,0,0,1,0,0,0,1
0,1,0,1.369379058123207,1,1,0,1,0,1,1.3722557122182522,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0.9621754209229036,1,1,0,0,1,1,1.3489905542159264,0,1,0,1,0,0,0,0,0,1,0
0,0,1,-0.5851984004382496,0,0,0,0,0,1,-0.6351950639824246,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-0.6666391278783103,1,0,1,0,0,1,0.5047976781315361,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1.4508197855632678,0,1,0,1,0,1,-0.3427187919531868,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0.8400143297628127,1,0,0,0,0,0,-1.3181936310507012,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,0,1,1,0,0.6626683931473177,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.36853032411791364,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.0965540357978854,0,1,0,0,0,1,-0.5305018529719588,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.14776814652229667,1,0,1,0,0,1,1.1429277261953275,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,0,0,0,1,1,1,-0.9825106370171443,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0.9214550572028734,1,1,0,1,1,0,0.3818247001192428,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0.26992923768238775,0,1,0,1,0,0,-0.29452667894836937,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.46303730927815856,1,0,1,0,0,1,0.5845639341395097,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,1,1,1,1,-0.8096837489998675,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0.025607055362205634,1,0,0,0,0,1,-1.3248408190513656,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.47353105628253944,0,0,1,1,0,0,-0.3477041829536853,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.0965540357978854,0,1,0,0,1,0,0.051127097086184216,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1.5729808767233588,0,0,0,0,0,1,-1.4577845790646555,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.1552834925186746,1,0,0,0,0,0,0.35191235411625243,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.10704778280226633,0,0,0,1,0,1,0.677624566148813,0,1,0,0,1,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,1,0,0,0.35191235411625243,0,1,0,1,0,0,0,1,0,0,0
1,1,0,-0.38159658183809786,1,0,1,1,0,1,1.3190782082129364,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-0.4223169455581282,0,0,0,1,0,1,-0.5088984919697991,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0.6771328748826912,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,1,0,0,1,0,0,0
0,1,1,0.3920903288424788,0,0,0,1,0,1,0.9102761461720702,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0.025607055362205634,0,0,0,1,0,1,0.9651154471775519,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,1,1,1.4100994218432374,1,1,0,1,1,1,1.1794872601989819,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.7073594915983407,1,0,1,0,1,0,1.0282637331838649,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.4100994218432374,1,0,1,1,0,1,0.9435120861753926,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0.8400143297628127,0,1,1,0,1,1,0.16412929309748078,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-0.46303730927815856,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0.3106496014024181,0,1,1,0,1,1,0.21896859410296257,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.4223169455581282,0,0,0,0,0,0,-1.462769970065154,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0.26992923768238775,0,0,0,0,1,1,-0.803036560999203,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.5142514200025698,0,0,0,0,0,1,-1.4744025490663168,0,0,1,0,1,0,0,0,1,0,1
0,1,0,-1.2367242199587352,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1.002895784642934,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.9924020376385531,0,0,0,0,0,1,-0.34438058895335305,1,0,0,1,0,0,0,0,1,0,0
1,1,0,-1.0331224013585834,1,1,1,0,0,1,0.9950277931805424,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0738427650786138,0,0,1,0,0,1,-1.1387195550327598,1,0,0,1,0,0,0,1,0,0,1
0,1,1,-1.0331224013585834,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.6771328748826912,1,0,0,0,1,1,0.046141706085686136,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1.3286586944031769,1,1,1,0,1,1,0.8338334841644282,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0.9214550572028734,0,0,0,0,0,0,-0.6551366279844181,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1.5729808767233588,1,1,1,1,1,0,0.7341256641544608,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.10704778280226633,1,1,1,1,1,1,1.0631614701873533,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-1.1960038562387048,1,0,0,0,0,1,0.40675165512173467,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.8702409464784621,0,0,0,0,0,0,-1.4843733310673135,0,0,1,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.3502505571160864,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,1,1,1,1,1,1,1.392197276220246,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.6137012404433893,1,1,0,1,1,1,1.5085230662318745,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.1779947632379461,0,1,0,0,0,1,0.6011819041411709,0,1,0,0,1,0,1,0,0,0,0
0,1,0,-0.5851984004382496,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0.3106496014024181,0,0,1,0,1,1,1.1445895231954935,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0.7992939660427822,0,0,0,1,0,1,-0.17653909193657447,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0.5956921474426305,0,0,1,0,0,1,-0.2047896409393986,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.38159658183809786,0,0,0,1,0,0,-0.5005895069689685,1,0,0,1,0,0,0,1,0,0,0
0,1,1,1.369379058123207,0,1,1,1,1,0,0.03617092408468901,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.9924020376385531,1,0,0,0,0,1,0.29042586511010604,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.5956921474426305,0,1,0,0,0,0,0.6892571451499756,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.4860351280674797,0,0,1,1,0,0,0,0,0,1,1
0,1,1,1.5729808767233588,1,1,1,1,1,0,1.624848856243503,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.7178532386027215,1,1,1,0,0,1,0.6194616711429987,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.5549717837226001,0,1,1,1,1,0,0.0295237360840249,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1873944510998066,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.369379058123207,0,1,0,1,1,1,-0.11339080593026184,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.3920903288424788,1,0,0,1,1,1,0.7025515211513048,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.1145631287986442,0,0,0,0,1,1,0.36188313611724954,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-1.0331224013585834,0,1,0,0,0,1,-0.4989277099688025,1,0,0,0,1,0,0,0,1,0,1
0,0,0,-0.13727439951791576,1,0,1,1,0,0,0.20401242110146783,1,0,0,0,1,0,0,1,0,0,0
0,1,1,-0.21871512695797646,0,0,1,0,0,0,-0.49560411596847015,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-0.7073594915983407,0,0,1,0,0,1,0.3502505571160864,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.30015585439803716,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.8702409464784621,1,0,0,0,0,1,0.9717626351782166,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.002895784642934,1,1,1,1,1,1,1.2725478922082847,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.4100994218432374,1,1,1,1,1,1,1.7810577742591183,0,1,0,0,1,0,1,0,0,0,1
1,1,0,0.5956921474426305,1,0,0,1,0,0,1.1612074931971548,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.7888002190384014,0,0,0,0,0,1,0.5696077611380149,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-0.9924020376385531,0,1,0,0,0,1,-1.140381352032926,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.47353105628253944,1,0,0,0,0,1,1.0415581091851935,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,1,1,0,0,0,1,0.04780350308585216,1,0,0,0,1,0,0,0,1,0,0
1,1,0,-0.3408762181180675,1,0,1,1,0,1,1.3124310202122718,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7073594915983407,1,0,1,0,0,1,0.5131066631323666,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,1,0,0
1,0,0,-1.2367242199587352,1,0,0,0,0,1,0.2605135191071156,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.9214550572028734,1,1,1,1,1,1,1.7195712852529719,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1.5729808767233588,1,0,1,0,1,1,1.397182667220744,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0.7178532386027215,1,0,0,0,0,0,-1.3231790220511994,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8138919201624348,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1145631287986442,0,0,0,0,0,1,-1.5126238800701375,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1.369379058123207,1,1,1,1,1,1,1.3224018022132684,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0.6771328748826912,0,1,1,1,1,1,0.7457582431556239,1,0,0,0,1,0,0,0,0,1,0
1,1,0,-1.1960038562387048,0,0,1,0,0,1,-1.1304105700319294,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.369379058123207,1,0,0,0,0,1,-1.2982520670487077,0,0,1,0,1,0,0,1,0,0,0
0,0,1,-0.8702409464784621,1,0,0,0,0,0,0.7125223031523015,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.1779947632379461,0,0,0,0,1,1,-1.152013931034089,1,0,0,1,0,0,0,1,0,0,0
0,1,0,1.3286586944031769,1,1,1,1,0,1,1.1495749141959914,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1.2064976032430856,0,0,0,0,0,1,-1.5142856770703037,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-1.2367242199587352,0,0,0,0,0,0,-1.4843733310673135,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,1,0,0,0
0,1,1,0.9214550572028734,1,0,0,0,0,1,-1.2999138640488739,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0.35136996512244845,0,0,1,0,0,1,0.9900424021800438,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.62591876415828,1,1,0,1,0,1,1.3107692232121058,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.0965540357978854,0,0,0,0,1,1,0.9850570111795457,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.62591876415828,0,1,1,0,0,0,-0.28787949094770476,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-0.6666391278783103,0,1,1,0,1,0,0.11593718009266311,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1.6137012404433893,1,0,0,0,0,0,-1.329826210051864,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.3818247001192428,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,0.31867641411292996,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-0.38159658183809786,0,0,1,0,1,0,-0.35268957395418365,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-0.9924020376385531,0,0,0,0,0,0,-1.505976692069473,0,0,1,1,0,0,1,0,0,0,0
0,1,1,-0.5444780367182193,0,1,1,0,0,1,-0.9908196220179748,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.0331224013585834,1,1,0,0,0,1,-0.3693075439558449,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.16246749609731476,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.1657772395230555,1,1,0,1,0,0,1.304122035211441,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1.002895784642934,0,1,1,0,1,1,0.1857326540996401,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.9516816739185228,0,0,0,0,0,1,0.53304822713436,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.7073594915983407,0,1,0,1,0,0,0.0029349840813665527,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.8295205827584317,0,0,0,0,0,0,-0.626886078981594,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.880734693482843,0,0,0,0,0,0,-1.4876969250676457,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-1.1552834925186746,0,0,0,0,0,0,-0.6634456129852487,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.5164302571326987,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.5037576729981889,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,1,0,0,0,0,1,0
0,0,1,-0.2594354906780068,0,1,0,0,1,0,-0.6302096729819263,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.14776814652229667,1,0,0,0,0,1,0.642726829145324,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.8400143297628127,1,0,1,1,1,1,1.4686399382278874,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,1,1,0.15249671409631763,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.4508197855632678,0,1,1,1,1,0,-0.013682985920294679,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,0.8654076271675846,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.8295205827584317,1,0,0,0,0,0,-1.3231790220511994,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0.06632741908223598,1,0,1,0,0,1,0.4931650991303729,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.4508197855632678,1,1,1,0,0,1,0.6626683931473177,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0.7178532386027215,0,1,0,1,1,1,0.2006888271011353,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.9409657120129912,1,0,0,1,0,0,0,0,1,0,1
