SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,1,-1.0738427650786138,1,0,0,0,1,1,0.5230774451333633,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0738427650786138,0,0,0,0,0,0,-0.32942441595185784,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.1250568758030248,1,0,1,0,1,1,1.2958130502106109,0,1,0,1,0,0,1,0,0,0,0
0,0,1,-0.7888002190384014,0,0,0,0,0,1,0.4499583771260538,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-0.6666391278783103,0,0,1,1,0,1,0.8205391081630994,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0331224013585834,1,0,0,0,0,1,0.3436033691154218,0,1,0,1,0,0,1,0,0,0,1
1,1,1,1.3286586944031769,1,0,1,1,0,1,1.4187860282229037,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3369561811147577,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,0,0,0,0,0,1,0.142525932095321,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-0.9109613101984924,0,0,1,0,0,0,-0.5055748979694671,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.613591702980265,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.7992939660427822,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.8295205827584317,0,1,0,0,1,0,-0.2695997239458775,1,0,0,1,0,0,0,0,0,1,1
0,0,1,-1.1960038562387048,0,0,0,0,0,0,0.16246749609731476,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.2367242199587352,0,1,0,0,0,1,-0.11837619693076015,1,0,0,1,0,0,0,1,0,0,0
1,0,0,-0.2594354906780068,1,1,1,0,0,1,1.0049985751815391,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,1
1,1,0,-1.2302224213398687,0,0,0,0,1,1,0.4482559372380261,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-1.0738427650786138,0,0,0,0,1,1,-0.518869273970796,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2140661813954234,1,0,0,0,0,0,-0.4749254289395846,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.6137012404433893,1,0,0,0,0,0,-1.3215172250510334,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.0312639635955185,1,0,0,0,1,1,0.3233382002890786,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.0470763141402555,1,0,0,0,0,1,0.3369561811147577,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2367242199587352,0,0,1,0,0,0,-0.4856333339674735,1,0,0,1,0,0,0,1,0,0,1
0,1,0,-1.150451036064405,1,0,1,0,0,1,1.0932213332633083,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,1,1,-1.125425179031431,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,1,0,0,0
1,1,0,0.09105565509053665,1,0,0,0,0,1,0.3646857982558654,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.17873324255290296,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.39038038585539175,1,0,1,0,0,1,0.8533948251687878,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1.6137012404433893,1,1,1,0,0,1,0.9867188081797118,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6518130339840859,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4723389579661446,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,0,0,1,-0.6567984249845842,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.5142514200025698,0,1,1,0,1,1,-0.07350767792627502,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1.002895784642934,1,0,0,0,0,1,0.3170146171127639,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.2774445836787656,1,1,0,1,0,1,1.2526063282062914,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.7888002190384014,0,0,0,0,0,1,0.17908546609897602,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8295205827584317,1,0,0,0,0,1,1.0398963121850275,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8586794773409522,1,0,0,0,1,0,0.8431751684863599,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5444780367182193,0,0,0,1,0,1,1.0648232671875193,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.4223169455581282,1,1,1,0,1,1,-0.040271737922952563,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.2879383306831464,1,0,0,0,0,1,-1.3530913680541898,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.1440221606231455,1,0,0,0,0,1,0.8529968466230806,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.0738427650786138,0,1,0,0,0,1,-0.518869273970796,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.62854787598176,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.5964841232234903,0,0,0,0,0,1,0.1524759955387283,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4915401492832985,1,1,0,1,1,1,-0.020330173920958795,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.9341647033663755,1,0,0,0,0,0,0.8713931391867528,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7073594915983407,1,0,1,0,0,1,0.4981504901308714,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.1518834711002819,0,0,0,0,0,1,0.5120161874978766,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.1415099620057877,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.5444780367182193,0,0,0,1,0,1,1.034910921184529,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0.8400143297628127,0,1,1,0,1,1,1.0631614701873533,0,1,0,0,1,0,0,0,0,1,0
0,0,0,-0.6259187641582801,0,1,0,0,0,0,0.966777244177718,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.015113308357824713,0,0,0,0,0,0,-1.522594662071134,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.18848851024232705,1,1,0,0,0,1,0.8770402061687477,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.9924020376385532,0,1,0,0,1,0,0.02453834508352634,1,0,0,0,0,1,0,0,0,1,0
1,1,1,1.369379058123207,1,1,1,1,1,1,1.7112623002521414,0,1,0,0,1,0,0,0,1,0,0
0,1,1,-0.6259187641582801,1,0,0,0,0,1,0.6875953481498096,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3181936310507012,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.9621754209229036,0,1,1,1,0,1,-0.16490651293541178,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-1.1145631287986442,1,0,0,0,0,1,-1.3447823830533592,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.10754125480463825,1,0,1,0,0,1,0.9032868132703767,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2568886288560677,0,0,0,0,0,1,-1.3409155093724268,1,0,0,1,0,0,0,0,0,1,1
0,0,1,-1.2774445836787656,0,0,0,0,0,1,-0.6767399889865777,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,1,0,0,0,1,1,0.8072447321617703,0,1,0,1,0,0,0,1,0,0,1
1,1,0,-1.2774445836787656,1,0,0,0,0,1,0.3565080715075254,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,0,0.17576187209864347,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.6364125111626608,1,0,1,1,0,1,1.4403893892250634,0,1,0,0,0,1,1,0,0,0,0
1,1,0,-1.0738427650786138,0,0,1,0,0,1,0.6460504231456565,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1392730327509408,0,0,0,0,1,1,0.6927761800514638,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8702409464784621,1,0,0,1,0,1,1.1961052302006432,0,1,0,1,0,0,0,0,1,0,1
1,1,1,-1.1960038562387048,0,1,0,0,1,1,0.7823177771592784,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.3408762181180675,1,0,0,0,0,1,0.938526695174894,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.18848851024232705,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0.4735310562825394,0,0,0,0,0,0,-1.5026530980691408,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.3001558543980372,1,0,0,1,1,1,1.3356961782145975,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.2879383306831464,0,1,0,0,0,1,0.2920876621102721,0,1,0,1,0,0,0,0,0,1,0
0,1,0,1.0628630049490009,1,0,1,1,0,1,1.0889370591046823,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.45952718820797367,0,0,0,0,0,1,-0.9498234865716361,1,0,0,1,0,0,1,0,0,0,1
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,0,1,0
1,1,0,-0.5851984004382496,0,1,0,0,0,1,-0.18817167093773735,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,1,0,1,0.3369561811147577,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,1,-1.3148700370503688,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0.7178532386027215,0,1,1,1,1,1,0.8421424691652587,0,1,0,0,1,0,0,1,0,0,0
0,1,0,1.2472179669631158,0,1,0,1,0,0,1.1612074931971548,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0.5938100471022862,0,0,1,0,1,1,-0.39083930397471056,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-0.5851984004382496,0,0,0,1,1,1,-0.9825106370171444,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.4100994218432374,1,1,1,0,1,0,0.3070438351117673,1,0,0,0,0,1,0,1,0,0,0
0,0,1,-0.4630373092781586,0,0,0,0,0,0,-0.6351950639824246,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.8295205827584317,0,0,0,0,0,1,-1.4843733310673135,0,0,1,1,0,0,0,1,0,0,0
0,1,0,-0.22267166153396756,1,0,0,0,0,1,0.5518697885811293,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9109613101984924,0,0,0,0,0,1,0.8005975441611056,0,1,0,1,0,0,0,0,1,0,0
1,1,1,-0.13727439951791576,0,0,1,1,0,1,-0.9675544640156492,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.14776814652229667,0,0,0,0,0,1,-1.5126238800701377,0,0,1,0,1,0,1,0,0,0,0
0,1,0,-0.6259187641582801,1,1,1,1,0,0,0.8454660631655913,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.2064976032430856,1,1,1,1,1,0,1.6879971422498157,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3244390249513595,1,0,0,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.4771254667543774,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.5037576729981889,0,1,0,1,0,0,-0.012021188920128179,1,0,0,1,0,0,0,1,0,0,0
1,1,0,-0.7888002190384014,0,0,1,1,0,1,1.1047063951915064,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.06632741908223598,0,1,1,1,0,1,-0.13167057293208936,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2688635990762631,0,1,1,0,0,1,-0.32618676502366,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.8751282408943004,1,0,1,0,0,1,1.1617072045095875,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.2699292376823877,0,1,0,0,0,1,-0.562075995975115,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,1,0,1,0,0,1,1.179487260198982,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1.5729808767233588,0,1,0,1,1,0,0.5679459641378485,1,0,0,0,0,1,1,0,0,0,0
1,1,0,-1.1960038562387048,0,0,0,0,0,1,-0.9409657120129912,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.396773397830988,1,0,0,1,1,1,0.6531326303463416,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4223169455581282,1,1,1,1,0,0,0.00958217208203114,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.18240906009930805,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.2472179669631158,1,0,1,1,1,1,1.4786107202288838,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.6137012404433893,1,1,1,1,1,0,1.6514376082461608,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.1145631287986442,0,1,0,0,1,1,-0.013682985920294679,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.18407085709947407,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.05583367207785506,1,0,0,1,1,1,1.3104844918688783,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.6137012404433893,1,0,1,1,1,0,1.5583769762368582,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.4864245498053542,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,1,0,0,1,1,1,0.572931355138347,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6950197559884049,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0.8259103715088911,1,1,1,0,1,0,0.5932945278131645,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0.18848851024232705,0,0,1,0,0,1,1.0415581091851935,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1.5729808767233588,0,1,1,0,1,0,-0.20312784393923256,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.49990567261994,0,0,1,1,0,0,0,0,0,1,1
1,0,0,-1.2587415531517734,1,0,0,0,0,1,0.9694728245883015,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.0436161483629645,1,1,0,0,0,1,0.4998122871310375,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.21871512695797649,0,1,0,1,1,0,0.15249671409631765,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.0738427650786138,0,0,0,0,0,1,-1.4561227820644893,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.21871512695797649,0,1,0,0,1,0,-0.3759547319565093,1,0,0,1,0,0,0,0,0,1,0
1,1,0,-0.3001558543980372,0,0,0,0,0,1,0.1508349170961516,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6791647730905844,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.4744025490663168,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.3920903288424788,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,1,0,0,0,0
0,0,1,-0.1779947632379461,0,0,1,0,1,1,-0.34438058895335305,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.2064976032430856,0,1,0,1,1,1,1.3140928172124378,0,1,0,0,1,0,0,0,1,0,0
0,1,1,1.4915401492832985,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1.4100994218432374,1,1,1,1,1,1,1.7062769092516428,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6567984249845842,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.3001558543980372,0,1,0,0,0,0,0.3170146171127639,0,1,0,1,0,0,1,0,0,0,0
1,1,0,-1.1070097753083188,1,0,0,0,0,1,0.6602399190427968,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.928429629473657,0,0,1,1,0,1,0.502661423462329,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.9214550572028734,1,1,1,0,1,1,0.3402797751150897,1,0,0,0,1,0,0,1,0,0,0
0,1,1,-0.6259187641582801,0,0,0,0,0,0,0.5347100241345261,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,1,1,0,1,1,0.7141841001524675,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.7437674515519558,1,0,0,0,0,1,0.7167662399026182,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2774445836787656,0,0,1,0,0,0,-0.8163309370005319,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.3920903288424788,1,0,1,0,0,1,1.2293411702039656,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5549717837226001,0,0,0,0,0,0,-1.5142856770703037,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.0436161483629645,1,0,1,1,0,1,0.9817334171792133,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.25504978913339404,1,0,0,0,1,1,0.5194978377798679,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9246230766366313,0,0,0,0,0,1,-0.6401912669977423,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0.22920887396235734,0,0,1,1,1,1,0.17908546609897602,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0.14776814652229667,0,1,0,0,0,1,0.9584682591768874,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1197007479539538,0,0,0,0,0,1,0.166225954158514,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,1,0,1,0,0,-0.3011738669490337,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.4670337366475568,1,0,0,1,0,1,1.1684646168246993,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.531386430134194,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.8807346934828431,0,0,0,0,0,1,-1.3231790220511994,1,0,0,1,0,0,1,0,0,0,0
1,1,0,-0.6666391278783103,1,0,0,0,0,1,0.6743009721484804,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.5322605130033284,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-1.2480511804497147,0,0,0,0,0,1,0.18303539111009498,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1910878868987833,0,0,0,0,0,1,0.5230507363656252,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,0,0,1,0,1,0.17576187209864347,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.7178532386027215,1,1,0,1,1,1,0.5895493251400082,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-0.4373959819960436,1,0,0,0,0,1,0.7459447033419706,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.5554527671340094,0,1,0,1,1,1,1.394018978408618,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,1,0,1,1,1.0963974101906755,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0.10704778280226633,1,0,0,0,0,0,-1.2816340970470463,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.13727439951791576,0,0,0,0,0,1,0.4698999411280476,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2506574076961086,0,0,0,0,0,1,-0.9894621854306656,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,1,1,1,1,1.5085230662318745,0,1,0,0,0,1,0,0,1,0,0
0,1,0,1.6137012404433893,1,1,0,1,1,1,0.6693155811479823,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-0.5726433128544641,1,0,1,1,0,1,1.357033293647853,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,0,1,1,1,0,0,-0.1117290089300958,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9924020376385532,0,0,1,0,1,1,0.022876548083360315,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2584918580725128,1,0,0,0,0,1,-0.4207775497750218,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.9516816739185228,1,0,0,0,0,1,0.684271754149477,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.7888002190384014,0,0,0,0,0,0,0.7839795741594444,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.9568064621767214,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.2064976032430856,0,1,0,0,1,1,0.011243969082197169,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6610223989232206,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1669092608630438,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.14776814652229667,1,1,0,0,0,0,-0.3427187919531868,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-0.748079855318371,1,0,1,0,0,1,0.8687312211679171,0,1,0,1,0,0,1,0,0,0,1
0,1,0,0.9621754209229036,1,0,0,0,0,1,0.6925807391503077,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.5009913010689746,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,0,1,0,1,0,1,0.4200460311230638,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.3408762181180675,1,0,1,0,0,1,0.8570986421667539,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.5142514200025698,0,0,0,0,0,1,-1.4744025490663168,0,0,1,0,1,0,0,0,1,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.5109620830699717,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0.9835924345945649,1,0,1,1,0,1,1.2931576076691722,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0.35136996512244845,1,0,1,0,0,1,0.8122301231622688,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.3408762181180675,1,1,1,0,0,0,0.4532819711263863,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0.3106496014024181,0,1,0,1,0,0,0.08934842809000525,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2310579639672108,0,1,0,0,0,1,0.6597654739829878,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.002895784642934,0,0,0,1,1,0,-0.3792783259568415,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.7178532386027215,1,0,1,0,1,1,0.4931650991303729,1,0,0,0,0,1,0,0,0,1,0
0,1,0,-0.9516816739185228,1,1,0,0,0,1,0.7740087921584478,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.1960038562387048,1,0,0,0,0,1,0.6643301901474837,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.5037576729981889,0,1,0,1,0,1,0.8188773111629334,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.2594354906780068,0,0,1,1,0,1,-0.3327480099521901,1,0,0,1,0,0,0,1,0,0,0
1,1,0,-0.2594354906780068,0,0,0,1,0,0,-0.1349941669324214,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,1,0,1,0.7008897241511383,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,1,0,1,-0.478986145966809,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0.35136996512244845,0,0,1,0,1,0,-0.9742016520163136,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.1616687266227634,1,0,0,0,0,0,1.0163648483697176,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.5037576729981889,1,0,0,0,0,1,0.6809481601491449,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.13727439951791576,0,0,1,0,0,1,-1.1353959610324276,1,0,0,1,0,0,0,0,1,0,1
1,1,1,1.369379058123207,1,0,0,1,0,1,1.1545603051964899,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.21065960910213194,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0.10704778280226633,0,1,0,1,0,0,-0.3859255139575061,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.4508197855632678,1,0,0,0,0,1,-1.3231790220511994,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0.22920887396235734,1,0,0,1,0,1,1.1462513201956597,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.5851984004382496,1,0,0,0,0,1,0.9950277931805424,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3408762181180675,1,0,0,1,0,1,0.8039211381614382,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727880795913701,0,0,1,1,0,0,0,0,1,0,1
0,0,1,0.6346763777944658,1,0,0,0,1,1,1.2442543949923885,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1.2064976032430856,1,1,1,1,1,0,0.15415851109648415,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.8702409464784621,1,1,0,0,0,1,0.012905766082363669,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.0738427650786138,0,0,0,1,1,1,1.1695164781979852,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1145631287986442,1,0,0,0,0,1,0.6792863631489789,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,1,-1.288281285047711,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-0.849712798582736,1,0,0,0,0,1,0.6108404275005319,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1960038562387048,0,0,0,0,0,0,-0.6800635829869099,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,0
0,1,0,1.369379058123207,1,1,1,1,0,1,0.04447990908551963,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.3408762181180675,0,1,1,0,1,0,-0.143303151933252,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-1.2774445836787656,0,0,1,0,0,0,-1.1486903370337564,1,0,0,1,0,0,0,0,1,0,1
